source,latitude,longitude,complete_address,existing_archetype,predicted_archetype,final_archetype,archetype_label,number_stories,predicted_stories,stories_conf,roof_shape_u,predicted_roof,roof_conf,construction_type_u,predicted_construction,construction_conf,wall_cladding_u,status_u,steer_damage_rating,wind_damage_rating_u,predicted_damage,damage_conf,actual_damage,year_built_u,occupany_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,front_elevation_orientation,completed_by,EF_scale
steer,38.6484046991,-90.2798749895,5531 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.425,,complex_family,0.357,,masonry,0.96,,,Moderate,,moderate,0.515,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6483936421,-90.2797327131,5531 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.475,,complex_family,0.412,,masonry,0.975,,,Moderate,,none,0.47,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6465474071,-90.274825397,255 Union Blvd St. Louis MO 63108 US,,7,19.0,t19,,2,0.45,,complex_family,0.37,,masonry,0.975,,,Negligible to Slight,,none,0.485,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6472440983,-90.2752468571,5316 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.443,,gable_family,0.319,,masonry,0.97,,,Negligible to Slight,,none,0.49,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6469794985,-90.2746742189,265 Union Blvd St. Louis MO 63108 US,,7,19.0,t19,,2,0.5,,complex_family,0.32,,masonry,0.95,,,Negligible to Slight,,moderate,0.44,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6473814932,-90.2746005471,275 Union Blvd St. Louis MO 63108 US,,7,19.0,t19,,2,0.531,,gable_family,0.439,,masonry,0.935,,,Negligible to Slight,,none,0.515,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.647314831,-90.2757455936,5330 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.57,,gable_family,0.374,,masonry,0.91,,,Negligible to Slight,,none,0.55,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6475300472,-90.2760913855,5360 Berlin Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.515,,gable_family,0.393,,masonry,0.975,,,Negligible to Slight,,none,0.625,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6474532747,-90.2760945802,5360 Berlin Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.55,,gable_family,0.378,,masonry,0.96,,,Negligible to Slight,,none,0.63,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6473110299,-90.2761302177,5360 Berlin Ave St. Louis MO 63112 US,,8,19.0,t19,,3,0.379,,complex_family,0.315,,masonry,0.905,,,Negligible to Slight,,none,0.52,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.647143597,-90.2761619767,5360 Berlin Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.361,,complex_family,0.31,,masonry,0.875,,,Negligible to Slight,,none,0.615,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6471578253,-90.2766229328,5360 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.65,,gable_family,0.514,,masonry,0.98,,,Negligible to Slight,,none,0.58,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6472989733,-90.2765926853,5360 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.547,,gable_family,0.422,,masonry,0.953,,,Negligible to Slight,,none,0.58,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6474623871,-90.2765653917,5360 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.549,,gable_family,0.381,,masonry,0.98,,,Negligible to Slight,,none,0.41,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6475694607,-90.2764598357,5360 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.612,,gable_family,0.409,,masonry,0.97,,,Negligible to Slight,,none,0.58,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6476304782,-90.2776909532,5386 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.54,,gable_family,0.393,,masonry,0.978,,,Negligible to Slight,,none,0.475,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6476297773,-90.2778919927,5390 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.505,,complex_family,0.372,,masonry,0.985,,,Negligible to Slight,,none,0.49,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6477322755,-90.2783715009,5398 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.551,,gable_family,0.407,,masonry,0.938,,,Very Heavy,,moderate,0.475,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6476957382,-90.278119832,5394 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.611,,gable_family,0.528,,masonry,0.985,,,,,none,0.48,,,,,,,,,Wesam,2.0
steer,38.6477431891,-90.2785949425,5500 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.54,,gable_family,0.429,,masonry,0.91,,,Substantial to Heavy,,moderate,0.49,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6490068953,-90.2862587543,5727 De Giverville Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.5,,gable_family,0.339,,masonry,0.965,,,Negligible to Slight,,moderate,0.415,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6486898858,-90.2898787124,5798 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.47,,complex_family,0.448,,masonry,0.98,,,Very Heavy,,moderate,0.41,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6488976405,-90.2823862237,314 Clara Ave St. Louis MO 63112 US,,8,19.0,t19,,3,0.51,,complex_family,0.46,,masonry,0.995,,,,,moderate,0.48,,,,,,,,,Wesam,2.0
steer,38.6492254148,-90.2814937739,5592 Waterman Blvd St. Louis MO 63112 US,,7,19.0,t19,,2,0.682,,gable_family,0.491,,masonry,0.97,,,,,moderate,0.42,,,,,,,,,Wesam,2.0
steer,38.6489547367,-90.2811183723,5578 Waterman Blvd St. Louis MO 63112 US,,7,19.0,t19,,2,0.658,,gable_family,0.604,,masonry,0.985,,,,,moderate,0.455,,,,,,,,,Wesam,2.0
steer,38.6497698661,-90.2820403079,5607 Waterman Blvd St. Louis MO 63112 US,,7,19.0,t19,,2,0.674,,gable_family,0.553,,masonry,0.97,,,,,none,0.605,,,,,,,,,Wesam,2.0
steer,38.6479665072,-90.2809539039,5560 Pershing Ave St. Louis MO 63112 US,,8,19.0,t19,,3,0.45,,complex_family,0.37,,masonry,0.975,,,Substantial to Heavy,,moderate,0.48,2.0,,Residential-Multi-family,,,,,,David Roueche,2.0
steer,38.6480300551,-90.2818005879,5576 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.415,,gable_family,0.333,,masonry,0.975,,,,,none,0.43,,,,,,,,,Daniel Yahya,2.0
steer,38.6480404991,-90.282217704,5582 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.519,,complex_family,0.319,,masonry,0.94,,,,,moderate,0.48,,,,,,,,,Daniel Yahya,2.0
steer,38.6480496105,-90.2824291966,5590 Pershing Ave St. Louis MO 63112 US,,7,19.0,t19,,2,0.47,,complex_family,0.335,,masonry,0.935,,,Destruction,,moderate,0.41,4.0,,Residential-Multi-family,,,,,,David Roueche,2.0
steer,38.6490858061,-90.279730891,5542 Waterman Blvd St. Louis MO 63112 US,,7,19.0,t19,,2,0.559,,gable_family,0.368,,masonry,0.975,,,,,moderate,0.415,,,,,,,,,Wesam,2.0
steer,38.6482116221,-90.2827978303,5596 Pershing Avenue St. Louis Missouri 63112 United States,,7,19.0,t19,,2,0.617,,gable_family,0.409,,masonry,0.965,,,,,moderate,0.56,,,,,,,,,Thesha A,2.0
steer,38.6696815182,-90.2405961384,3525 N Taylor Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.637,,gable_family,0.526,,masonry,0.875,,,Negligible to Slight,,none,0.46,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6697457604,-90.2405516978,3527 N Taylor Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.55,,gable_family,0.497,,masonry,0.89,,,Negligible to Slight,,none,0.675,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6698748023,-90.2404558677,3533 N Taylor Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.51,,gable_family,0.489,,masonry,0.945,,,Substantial to Heavy,,moderate,0.415,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6697571814,-90.2422644847,4545 Ashland Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.614,,gable_family,0.552,,masonry,0.935,,,Substantial to Heavy,,moderate,0.46,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6696931684,-90.2420721004,4541 Ashland Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.604,,gable_family,0.456,,masonry,0.85,,,Very Heavy,,moderate,0.415,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6708290511,-90.2426079491,4608 Lexington Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.655,,gable_family,0.493,,masonry,0.91,,,Negligible to Slight,,none,0.615,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6693131275,-90.2438349774,4615 Elmbank Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.559,,gable_family,0.457,,masonry,0.905,,,Destruction,,none,0.42,4.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6690474397,-90.241760353,4520 Ashland Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.55,,gable_family,0.461,,masonry,0.895,,,Substantial to Heavy,,none,0.535,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6687090289,-90.2423058275,4527 Elmbank Ave St. Louis MO 63115 US,,6,6.0,t6,,1,0.44,,gable_family,0.408,,masonry,0.685,,,Substantial to Heavy,,none,0.485,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6689590476,-90.2415485309,4512 Ashland Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.563,,gable_family,0.586,,masonry,0.875,,,Destruction,,moderate,0.48,4.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.665334989,-90.238495184,3023 Vine Grove Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.509,,gable_family,0.541,,masonry,0.83,,,Very Heavy,,moderate,0.435,3.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6648049855,-90.2384655035,3006 Vine Grove Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.507,,gable_family,0.532,,masonry,0.83,,,Negligible to Slight,,none,0.52,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6645963992,-90.238219528,4327 Labadie Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.594,,gable_family,0.461,,masonry,0.793,,,Substantial to Heavy,,none,0.465,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6688196604,-90.2412512333,3225 N Taylor Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.46,,gable_family,0.537,,masonry,0.815,,,Negligible to Slight,,none,0.5,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6689091643,-90.2411872929,3227 N Taylor Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.665,,gable_family,0.58,,masonry,0.84,,,Negligible to Slight,,none,0.475,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6685290665,-90.2414500328,3211 N Taylor Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.5,,gable_family,0.453,,masonry,0.88,,,Moderate,,none,0.555,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6643526878,-90.2375985518,4307 Labadie Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.495,,gable_family,0.374,,masonry,0.8,,,Very Heavy,,moderate,0.55,3.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6515158821,-90.258117619,,,14,19.0,t19,,2,0.531,,flat,0.33,,masonry,0.95,,,Negligible to Slight,,none,0.52,0.0,,Residential-Multi-family,,,,,,Yi Zhao,1.0
steer,38.6682873198,-90.2424972334,4524 Elmbank Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.605,,gable_family,0.527,,masonry,0.9,,,Moderate,,none,0.445,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6670067073,-90.2409682427,4463 Greer Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.645,,gable_family,0.462,,masonry,0.93,,,Substantial to Heavy,,none,0.505,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.668263389,-90.2411203782,3208 N Taylor Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.545,,gable_family,0.547,,masonry,0.915,,,Negligible to Slight,,none,0.49,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.668108519,-90.2412195987,3202 N Taylor Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.523,,gable_family,0.483,,masonry,0.845,,,Negligible to Slight,,none,0.61,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6686895231,-90.2408281646,3224 N Taylor Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.588,,gable_family,0.481,,masonry,0.89,,,Negligible to Slight,,none,0.51,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6689830651,-90.2440598018,4614 Elmbank Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.554,,gable_family,0.444,,masonry,0.905,,,Moderate,,none,0.4,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6679666613,-90.2406627694,4467 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.615,,gable_family,0.407,,masonry,0.929,,,Negligible to Slight,,none,0.57,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6684693611,-90.2443497878,4611 Greer Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.487,,gable_family,0.414,,masonry,0.82,,,Substantial to Heavy,,moderate,0.475,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6678478251,-90.2404143981,4461 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.54,,gable_family,0.423,,masonry,0.935,,,Moderate,,moderate,0.37,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.668170396,-90.2397611473,4448 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.487,,gable_family,0.379,,masonry,0.875,,,Moderate,,moderate,0.495,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6676474926,-90.239912904,4445 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.558,,gable_family,0.501,,masonry,0.93,,,Moderate,,moderate,0.535,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6691381769,-90.2443583678,4624 Elmbank Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.515,,gable_family,0.439,,masonry,0.895,,,Moderate,,none,0.43,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6675252671,-90.2397355548,4439 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.432,,gable_family,0.429,,masonry,0.875,,,Substantial to Heavy,,none,0.63,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6682641575,-90.2399324766,4454 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.507,,gable_family,0.407,,masonry,0.91,,,Moderate,,none,0.415,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6686297347,-90.2446736336,4623 Greer Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.504,,gable_family,0.389,,masonry,0.815,,,Very Heavy,,moderate,0.435,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6681302605,-90.2395965185,4446 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.515,,gable_family,0.462,,masonry,0.865,,,Moderate,,moderate,0.505,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6675520636,-90.239807546,4439 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.527,,gable_family,0.418,,masonry,0.925,,,Substantial to Heavy,,moderate,0.45,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6579964907,-90.2567307026,,,7,19.0,t19,,2,0.54,,gable_family,0.498,,masonry,0.85,,,Substantial to Heavy,,moderate,0.465,2.0,,Residential-Multi-family,,,,,,Yi Zhao,2.0
steer,38.6674946398,-90.2396057946,4437 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.53,,gable_family,0.468,,masonry,0.91,,,Moderate,,none,0.54,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6673382589,-90.2391887532,4421 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.57,,gable_family,0.461,,masonry,0.91,,,Moderate,,none,0.545,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6570963512,-90.2568192589,,,7,19.0,t19,,2,0.624,,gable_family,0.466,,masonry,0.91,,,Moderate,,none,0.475,1.0,,Residential-Multi-family,,,,,,Yi Zhao,2.0
steer,38.6672293762,-90.2389537821,4415 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.568,,gable_family,0.493,,masonry,0.86,,,Substantial to Heavy,,moderate,0.425,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6676614349,-90.243521418,4538 Greer Ave St. Louis MO 63115 US,,6,6.0,t6,,1,0.476,,gable_family,0.477,,masonry,0.9,,,Substantial to Heavy,,moderate,0.445,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.667806073,-90.2387683966,,,7,19.0,t19,,2,0.447,,gable_family,0.431,,masonry,0.87,,,Very Heavy,,moderate,0.49,3.0,,Residential-Single Family,,,,,,,2.0
steer,38.666276274,-90.23876983,3112 N Newstead Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.6,,gable_family,0.492,,masonry,0.93,,,Very Heavy,,moderate,0.505,3.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,3.0
steer,38.6675187933,-90.2432031,4528 Greer Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.478,,gable_family,0.414,,masonry,0.905,,,Moderate,,moderate,0.5,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6667890429,-90.2375053389,3129 Vine Grove Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,6,6.0,t6,,1,0.475,,gable_family,0.522,,masonry,0.74,,,Very Heavy,,moderate,0.645,3.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6666809947,-90.2376229083,3127 Vine Grove Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.56,,gable_family,0.57,,masonry,0.755,,,Very Heavy,,none,0.48,3.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6657796774,-90.2376400717,3050 Vine Grove Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.539,,gable_family,0.45,,masonry,0.8,,,Negligible to Slight,,none,0.495,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6560650268,-90.2575860016,,,7,19.0,t19,,2,0.653,,gable_family,0.552,,masonry,0.888,,,Negligible to Slight,,none,0.455,0.0,,Residential-Multi-family,,,,,,Yi Zhao,2.0
steer,38.6664605517,-90.2358283541,4248 W Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.561,,gable_family,0.473,,masonry,0.9,,,Moderate,,moderate,0.54,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.665964253,-90.2357690325,3129 Marnice Pl åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.455,,gable_family,0.448,,masonry,0.795,,,Substantial to Heavy,,none,0.43,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6554842906,-90.2570623989,,,7,19.0,t19,,2,0.555,,gable_family,0.459,,masonry,0.89,,,Negligible to Slight,,none,0.525,0.0,,Residential-Multi-family,,,,,,Yi Zhao,2.0
steer,38.6659840521,-90.2346849219,4208 W Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.545,,gable_family,0.491,,masonry,0.87,,,Negligible to Slight,,none,0.62,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6550419176,-90.2577631974,,,7,19.0,t19,,2,0.731,,gable_family,0.555,,masonry,0.935,,,Negligible to Slight,,none,0.6,0.0,,Residential-Multi-family,,,,,,Yi Zhao,2.0
steer,38.6674010138,-90.2348182261,4234 W Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,6,6.0,t6,,1,0.475,,gable_family,0.507,,masonry,0.82,,,Negligible to Slight,,none,0.645,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6674275188,-90.2348783374,4238 W Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.513,,gable_family,0.536,,masonry,0.84,,,Negligible to Slight,,none,0.685,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6674641798,-90.2349712776,4240 W Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.482,,gable_family,0.434,,masonry,0.84,,,Negligible to Slight,,none,0.555,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.666736723,-90.2354906457,4241 W Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.486,,gable_family,0.503,,masonry,0.765,,,Negligible to Slight,,none,0.455,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6686681448,-90.2375230817,3535 N Newstead Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,7,19.0,t19,,2,0.572,,gable_family,0.428,,masonry,0.81,,,Moderate,,none,0.46,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6541432574,-90.2573148991,,,7,19.0,t19,,2,0.455,,gable_family,0.382,,masonry,0.905,,,Moderate,,moderate,0.48,1.0,,Residential-Multi-family,,,,,,Yi Zhao,1.0
steer,38.6535809521,-90.2574401522,,,7,19.0,t19,,2,0.525,,gable_family,0.528,,masonry,0.825,,,Negligible to Slight,,none,0.56,0.0,,Residential-Multi-family,,,,,,Yi Zhao,1.0
steer,38.6534528519,-90.257447216,,,7,19.0,t19,,2,0.645,,gable_family,0.534,,masonry,0.885,,,Substantial to Heavy,,moderate,0.435,2.0,,Residential-Multi-family,,,,,,Yi Zhao,1.0
steer,38.6533764679,-90.257448099,,,7,19.0,t19,,2,0.647,,gable_family,0.561,,masonry,0.845,,,Negligible to Slight,,moderate,0.455,0.0,,Residential-Multi-family,,,,,,Yi Zhao,1.0
steer,38.6701721091,-90.2431935853,4611 Ashland Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.535,,gable_family,0.495,,masonry,0.905,,,Moderate,,moderate,0.395,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6529584785,-90.2585882791,,,7,19.0,t19,,2,0.77,,gable_family,0.584,,masonry,0.95,,,Negligible to Slight,,none,0.57,0.0,,Residential-Multi-family,,,,,,Yi Zhao,2.0
steer,38.652732254,-90.2576145101,,,7,19.0,t19,,2,0.558,,gable_family,0.468,,masonry,0.865,,,Negligible to Slight,,none,0.515,0.0,,Residential-Multi-family,,,,,,Yi Zhao,1.0
steer,38.6526552804,-90.2586535191,,,7,19.0,t19,,2,0.522,,gable_family,0.431,,masonry,0.835,,,Moderate,,none,0.58,1.0,,Residential-Multi-family,,,,,,Yi Zhao,1.0
