source,latitude,longitude,complete_address,archetype,number_stories,year_built_u,occupany_u,building_area_m2,roof_shape_u,construction_type_u,wall_cladding_u,status_u,wind_damage_rating_u,steer_damage_rating,completed_by,front_elevation_orientation,building_urban_setting,building_position_on_street,buidling_height_m
steer,38.6493514109,-90.2655734378,5044 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6726004621,-90.2301122819,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.659622501,-90.2713411061,5250 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.673761677,-90.236333089,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6488027539,-90.2674747204,5095 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6744656597,-90.2312295496,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6595249616,-90.2667627609,5123 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.659593672,-90.2673660115,5139 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6694548746,-90.2339758897,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6591035736,-90.2665044845,5112 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6729494865,-90.2298190281,,,,,"Commercial,Residential-Single Family,School",,,,,,,Very Heavy,,,,,
steer,38.6706709586,-90.2313278656,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6596428488,-90.2716772639,5260 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6706002799,-90.2333062836,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.659524916,-90.2706402019,5228 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6582718172,-90.2677040761,5142 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6723495846,-90.2296416696,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6497460233,-90.2649944639,5027 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6710479999,-90.2330886897,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6595003402,-90.2703975915,5220 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6582543384,-90.2675365693,5136 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6588053069,-90.2691641514,5189 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6719623032,-90.2301290312,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.659493131,-90.270263995,5218 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6707560059,-90.2334863867,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6694025592,-90.2338408124,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6587969117,-90.2690495086,5185 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.672565263,-90.2290570807,,,,,"Commercial,Residential-Single Family,School",,,,,,,Very Heavy,,,,,
steer,38.6720128545,-90.2344937266,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6735753882,-90.2360328159,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6587950825,-90.2689318318,5181 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6710057452,-90.2300091951,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6718555193,-90.2298687846,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6730853782,-90.2368394595,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6504194451,-90.2710686919,5227 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6498241214,-90.2656182702,5045 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6718636557,-90.2339892789,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6724949036,-90.2288924727,,,,,"Commercial,Residential-Single Family,School",,,,,,,Destruction,,,,,
steer,38.6499146561,-90.2667618152,5077 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6504460915,-90.2714518193,5239 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6718338953,-90.2297846553,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6593386025,-90.2685825094,,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.658767398,-90.2686718914,5173 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6586734649,-90.2676376233,5143 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6717278318,-90.2295722398,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6580170643,-90.2701333381,5205 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6721262698,-90.2328976056,,,,,"Commercial,Residential-Single Family,School",,,,,,,Destruction,,,,,
steer,38.6506352128,-90.2673544607,5096 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.650440233,-90.2656045972,5046 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6716532637,-90.2293824952,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.649892528,-90.271157237,5228 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6730219433,-90.2366128535,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6703545789,-90.2338204617,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6592327062,-90.267498479,5142 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6723822289,-90.2321449388,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6705122836,-90.235335762,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6497493543,-90.2644308683,507 N Kingshighway Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6489548611,-90.2688844258,5133 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6592018504,-90.2672578076,5130 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6720280276,-90.2324104518,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6499986161,-90.267408414,5097 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6581688045,-90.2668191423,5118 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6527538238,-90.2652637366,5048 Enright Ave St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6502089347,-90.2643297042,5000 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6586083225,-90.2669295569,5123 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6591942894,-90.2671249126,5128 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6581531662,-90.2665292282,5108 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6717206942,-90.2305215289,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6702746155,-90.2302762611,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6500853104,-90.268302246,5123 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6712407199,-90.2305627724,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6702427911,-90.2336237381,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6496100966,-90.2678672128,5106 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6739958726,-90.238656445,,,,,Residential-Single Family,,,,,,,Negligible to Slight,Correct one,,,,
steer,38.6716557652,-90.2303687725,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6501162761,-90.268839891,5139 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6585679604,-90.2665938083,5111 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6696151539,-90.2311277365,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6741605875,-90.2361516851,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6732415651,-90.2360135322,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.669766231,-90.23374931,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6711878666,-90.2304247945,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6700826325,-90.2309002132,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6500668979,-90.2679910047,5115 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6711314228,-90.2303479316,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6696690364,-90.2312175655,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6696734359,-90.2335434576,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6592044475,-90.2720225999,5269 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6699592874,-90.2340853414,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6559212272,-90.2827011542,5620 Clemens Ave åœ£è·¯æ˜“æ–¯ MO 63112 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6507985079,-90.2690655443,5148 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6484403213,-90.2695972277,5150 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6585230836,-90.2662555513,5103 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6559429101,-90.2829478212,5628 Clemens Ave åœ£è·¯æ˜“æ–¯ MO 63112 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.657743945,-90.2675956649,5139 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6698443829,-90.2315873727,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.670050026,-90.2330883028,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6559565189,-90.2831869454,5630 Clemens Ave åœ£è·¯æ˜“æ–¯ MO 63112 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6507173919,-90.2684893928,5130 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.648488531,-90.2700880917,5166 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6500202691,-90.2721552199,5256 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6705338373,-90.230952625,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6604806202,-90.2705764083,5254 Page Blvd St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6521391979,-90.2637819233,5001 Delmar Blvd St. Louis MO 63108 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6586962012,-90.2678026503,5147 Vernon Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6703170232,-90.2314483672,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6573227938,-90.2671376608,5122 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6696161999,-90.2334038483,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6744679466,-90.2368922013,,,,,Residential-Single Family,,,,,,,Negligible to Slight,Correct one,,,,
steer,38.654045325,-90.27809885,5455 Delmar Blvd åœ£è·¯æ˜“æ–¯ MO 63112 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6597324787,-90.2686510476,5177 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6502012518,-90.2695337531,5159 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6699444091,-90.2318850544,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6558176099,-90.2793223113,5514 Clemens Ave åœ£è·¯æ˜“æ–¯ MO 63112 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6573439173,-90.2678399099,5142 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6493429611,-90.2654652817,5044 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6694979283,-90.2331264468,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6545102944,-90.281302385,5560 Enright Ave åœ£è·¯æ˜“æ–¯ MO 63112 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6618456597,-90.2356301175,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6506138266,-90.2669969784,5088 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6709466331,-90.2307767864,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6698517003,-90.232700376,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6600185543,-90.2716008294,5259 Maple Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.649412283,-90.2660914328,5056 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6574064065,-90.2681946623,5152 Raymond Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6709077236,-90.2307022977,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
